Database
Name,Version,Author,Description,Emphasis1,Emphasis2,Emphasis3,Emphasis4
SS221,1.5.1.0,richard,,#ffffffff ---,#ff0000ff ---,#00ff00ff ---,#0000ffff ---
Global User Script

Actors
ID,Portrait,AltPortraits,SpritePortrait,AltSpritePortraits,Name,Pictures,Description,IsPlayer,NodeColor,en
我_46_8,46,8,1,27,,,侵蚀化？,False,Block,Normal,,,,[],,,[],,,,Erosion?,,,324.0759;400.4002
我_46_9,46,9,1,27,,,我们应该怎么前往沃利达,False,Block,Normal,,,,[],,,[],,,,How are we supposed to get to Wolvda?,,,556.3949;445.7974
金_46_10,46,10,27,1,,,"外界大门的打开将恶魔产生的侵蚀虫覆盖在了圣山,圣山的资源会遭到窃取以及不可再生性.为了保证圣山的资源平衡性,需要加快关闭大门的步伐",False,Block,Normal,,,,[],,,[],,,,"The opening of the outer gate covers the ShenShan with demon-generated erode worms, making the mountain's resources stolen and non-renewable. To ensure the resource balance of the sacred mountain, the pace of closing the gates needs to be accelerated",,,276.0075;504.7093
金_46_12,46,12,27,1,,,"你们可以通过莱德尼列车前往沃利达,到了那你可以前往路德酒馆找凯,这是介绍信,他会解决你们的需求.\n销毁物品 ""路德亚破译的古代武器""\n获得物品""金的介绍信""",False,Block,Normal,,"SetQuestState(""重获新生"",""active"");\nUnlockLoc(""沃里达酒馆"");\n\nRemoveItemAmount(10025,1);\nDungeon_GetItems(10017,1);",,[],,,[],,,,"You can take the Lydne train to Wolvda and when you get there you can go to the WolvdaBar and find Kay. Here's a letter of introduction, and he'll take care of your needs.\n\n"" Destruction of items ""Ruthera deciphers ancient weapons""  ""\n\nGain items ""King's letter """,,,652.2371;581.1286
我_47_0,47,0,1,36,START,,,False,Block,Normal,,,None(),[],,,[],,,,,,,238;1
凯_47_1,47,1,36,1,,,有好的合作机会吗?,False,Block,Normal,,,,[],,,[],,,,Is there a good opportunity for cooperation?,,,254.1089;85.0274
我_47_2,47,2,1,36,,,"我们是奎卡难民,金跟我们说你们会提供帮助(交出介绍信)",False,Block,Normal,"CurrentQuestState(""重获新生"")==""active"";","RemoveItemAmount(""凯的介绍信"",1);",,[],,,[],,,,We're Qika refugees. Kim told us you'd help,,,90.24274;181.7199
我_47_6,47,6,1,36,,,离开,False,Block,Normal,,,,[],,,[],,,,Exit,,,468.378;213.869
凯_47_7,47,7,36,1,,,"太好了,地下线路的全线控制可以让我们更快的进行货物运输，我会帮助你们,你们需要什么",False,Block,Normal,,"SetQuestState(""重获新生"",""success"");\nAddExp(500);",,[],,,[],,,,Great. Full line control of the underground line will allow us to move goods faster. I will help you,,,159.4868;272.027
我_47_8,47,8,1,36,,,你知道缇娜吗?,False,Block,Normal,,,,[],,,[],,,,Do you know Tina?,,,238.8028;370.718
凯_47_10,47,10,36,1,,,"她来过这里,应该在查克的商店里,你可以去那里看看\n""解锁地点""",False,Block,Normal,,"UnlockLoc(""ChuckShop"");\nSetQuestState(""前往查克商店"",""active"");",,[],,,[],,,,"She's been here. She should be in chuck's shop. You can go there and have a look\n\n""Unlock location""\n",,,426.0871;461.4465
我_47_12,47,12,1,36,,,这是你们遗失的物品吗?,False,Block,Normal,"CurrentQuestState(""生命通道"")==""active""",,,[],,,[],,,,,,,625.7641;91.42078
凯_47_13,47,13,36,1,,,"或许我们有合作的机会,我们拥有完整的地下线路可以使交易畅通无阻,这让我们在生命通道中具有优势",False,Block,Normal,,,,[],,,[],,,,,,,744.5704;120.2889
我_47_14,47,14,1,36,,,加入,False,Block,Normal,,,,[],,,[],,,,,,,665.2015;247.7111
我_47_15,47,15,1,36,,,拒绝,False,Block,Normal,,,,[],,,[],,,,,,,918.6655;316.7414
凯_47_16,47,16,36,1,,,"进入生命通道,那里会有人与你接应",False,Block,Normal,,"SetQuestState(""生命通道"",""success"");\nAddExp(300);\nAddMoney(1000);\nSetQuestState(""地下交易"",""active"");",,[],,,[],,,,"Great, the whole line control of underground lines can make us transport goods faster. I will help you. What do you need",,,694.9976;413.2439
我_48_0,48,0,1,2,START,,,False,Block,Normal,,,None(),[],,,[],,,,,,,20;30
我_51_0,51,0,1,37,START,,,False,Block,Normal,,,None(),[],,,[],,,,,,,484;51
沃里达酒馆大门_51_1,51,1,37,1,,,酒馆大门敞开着,False,Block,Normal,,,,[],,,[],,,,The bar door has open,,,465.8146;138.5668
我_51_2,51,2,1,37,,,离开,False,Block,Normal,,LeaveTown();,,[],,,[],,,,Exit,,,618;213
我_51_3,51,3,1,37,,,行政区,False,Block,Normal,,"ChangeDungeon(""OT"")",,[],,,[],,,,,,,212;286
我_51_4,51,4,1,37,,,查克商店,False,Block,Normal,,"ChangeDungeon(""ChuckShop"");",,[],,,[],,,,,,,368.8075;243.7238
我_51_5,51,5,1,37,,,老瘸子,False,Block,Normal,,"ChangeDungeon(""OT"")",,[],,,[],,,,,,,550.7991;312.0251
我_51_6,51,6,1,37,,,海轮码头,False,Block,Normal,,"ChangeDungeon(""SeaWheel"")",,[],,,[],,,,Seawheel harbor,,,146;192
我_52_0,52,0,1,40,START,,,False,Block,Normal,,,None(),[],,,[],,,,,,,259;40
海轮党海盗_52_1,52,1,40,1,,,"忙碌的水手们正在搬运货物,似乎是在准备一次长途海程",False,Block,Normal,,,,[],,,[],,,,"The busy sailors were carrying cargo, as if preparing for a long sea voyage",,,309.2011;126.3831
我_52_2,52,2,1,40,,,这是你们的货物吗?,False,Block,Normal,"CurrentQuestState(""老海盗"")==""active""",,,[],,,[],,,,Are these your goods? (Delivery of Goods),,,174.8508;207.3703
我_52_3,52,3,1,40,,,前往帕洛尔需要多少钱?,False,Block,Normal,,,,[],,,[],,,,,,,587.532;275.3018
我_52_4,52,4,1,40,,,离开,False,Block,Normal,,,,[],,,[],,,,Exit,,,563.0604;192.2884
海轮党海盗_52_5,52,5,40,1,,,"有人找到了我们的货物了,你可以加入我们了,这趟航程可以为我们带来无尽的财富",False,Block,Normal,,,,[],,,[],,,,Someone has found our cargo. You can join us. This voyage will bring us endless riches,,,125.5557;280.606
海轮党海盗_52_6,52,6,40,1,,,"一边去,我们不接.",False,Block,Normal,,,,[],,,[],,,,,,,626.9359;290.32
我_52_7,52,7,1,40,,,加入,False,Block,Normal,,,,[],,,[],,,,Join,,,139.9552;352.7473
海轮党海盗_52_9,52,9,40,1,,,跟我们上船,False,Block,Normal,,"ChangeDungeon(""BMCave"");\nSetQuestState(""老海盗"",""success"");\nAddExp(100);",,[],,,[],,,,Come aboard with us.,,,102.5694;432.6021
我_53_0,53,0,1,42,START,,,False,Block,Normal,,,None(),[],,,[],,,,,,,505.7033;30.08833
老瘸子先知_53_1,53,1,42,1,,,"神圣的讲堂里一群人正在做着办公,卷宗盖过了他们",False,Block,Normal,,,,[],,,[],,,,,,,523.222;104.5527
我_53_2,53,2,1,42,,,这是你们的货物吗(递交货物),False,Block,Normal,"CurrentQuestState(""久坐成疾"")==""active""",,,[],,,[],,,,,,,101.2543;172.6794
老瘸子先知_53_3,53,3,42,1,,,"这是我们遗失的物品,我会代表圣山恩赐你,(他扫了一眼我),你是来形成序列号的吗?我使用灵视检测不到你的序列号.",False,Block,Normal,,"SetQuestState(""久坐成疾"",""success"");\nAddExp(100)",,[],,,[],,,,,,,238.7553;237.9527
我_53_4,53,4,1,42,,,"我从奎卡来,需要找到缇娜",False,Block,Normal,,,,[],,,[],,,,,,,66.3356;338.0273
我_53_5,53,5,1,42,,,如何提交序列号.,False,Block,Normal,,,,[],,,[],,,,,,,397.2156;278.0361
老瘸子先知_53_6,53,6,42,42,,,"缇娜?我了解了她跟我提起的人就是你,我会帮你激活序列号的，但是需要一些步骤你需要去做,沃里达财主沃克谈谈并将这个交给他(获得物品) ,并需要适当的谈话费可以省略大量的步骤 ",False,Block,Normal,,"SetQuestState(""与沃克谈论身份验证"",""active"");\nGiveItems(""10027"");\nChangeDungeon(""WolvdaPalace"")",,[],,,[],,,,,,,78.51373;434.219
老瘸子先知_53_8,53,8,42,1,,,"激活序列号需要通过各个势力先知的认证并提交至圣山,然后与沃克交谈后完成激活",False,Block,Normal,,,,[],,,[],,,,,,,272.7107;355.3565
我_53_9,53,9,1,42,,,"有什么办法可以快速获得序列号,我需要找到缇娜.",False,Block,Normal,,,,[],,,[],,,,,,,434.1326;402.9407
老瘸子先知_53_10,53,10,42,1,,,"缇娜,我知道你是谁了,,你将这个带给沃克并适当给些谈话费",False,Block,Normal,,"SetQuestState(""与沃克谈论身份验证"",""active"");\nGiveItems(""10027"");\nChangeDungeon(""WolvdaPalace"")",,[],,,[],,,,,,,355.5161;460.7669
我_53_11,53,11,1,42,,,我已经弄到证明了,False,Block,Normal,"CurrentQuestState(""与沃克谈论身份验证"")==""success""",,,[],,,[],,,,,,,529.8212;188.109
老瘸子先知_53_12,53,12,42,1,,,拿来给我看看,False,Block,Normal,,CheckItemEnough(10028);\nCheckItemEnough(10029);,,[],,,[],,,,,,,645.1707;262.5503
我_53_13,53,13,1,42,,,离开,False,Block,Normal,,,,[],,,[],,,,,,,784.7508;178.5063
老瘸子先知_53_15,53,15,42,1,,,"看来你出手不小,圣山中投入多少就会获得多少是绝对的真理,你的序列号几乎已经可以在圣山中使用了.但是还差一步,我们需要从戈林岛取得戈林核心",False,Block,Normal,"Variable[""PlayerID1""]~=false ",,,[],,,[],,,,,,,596.2909;353.8586
老瘸子先知_53_16,53,16,42,1,,,"你的序列号几乎已经可以在圣山中使用了.但是还差一步,你的序列号几乎已经可以在圣山中使用了.但是还差一步,我们需要从戈林岛取得戈林核心",False,Block,Normal,"Variable[""PlayerIDVIP""]~=false ",,,[],,,[],,,,,,,788.9995;334.4287
我_53_17,53,17,1,42,,,与老瘸子前往戈林岛,False,Block,Normal,,"SetQuestState(""帮助老瘸子获得戈林核心"",""active"");\nChangeDungeon(""GoreRingIsland"");",,[],,,[],,,,,,,668.3416;459.2535
我_54_0,54,0,1,1,START,,,False,Block,Normal,,,None(),[],,,[],,,,,,,237;35
我_54_1,54,1,1,1,,,"扫了一眼你,并整理好手上的文件",False,Block,Normal,,,,[],,,[],,,,,,,269.6068;88
我_54_2,54,2,1,1,,,老瘸子跟我说你可以让我获得序列号(提交物品)(夹杂钱:1000),False,Block,Normal,,,,[],,,[],,,,,,,89.12378;160.9814
我_54_3,54,3,1,1,,,老瘸子跟我说你可以让我获得序列号(提交物品)(夹杂钱:5000),False,Block,Normal,,,,[],,,[],,,,,,,470.6364;157.3188
我_54_4,54,4,1,1,New Dialogue Entry,,,True,Block,Normal,,,Continue(),[],,,[],,,,,,,99.88394;232.2848
狱魔_54_5,54,5,83,1,,,"他看了眼信件,所多提斯可真会挑时候,这样吧,我这里有些自由联合的序列号你可以用,中立虽然会帮你躲过审查,但依然会遇上些麻烦",False,Block,Normal,"Variable[""MoneyEnough""]~=false ","GiveItems(""10028"");\nSetQuestState(""与沃克谈论身份验证”,”success”);\nCheckMoneyEnough(1000);\nAddExp(300);",,[],,,[],,,,,,,37.63654;322.5543
狱魔_54_6,54,6,83,1,,,钱不够,False,Block,Normal,"Variable[""MoneyEnough""]~=true",,,[],,,[],,,,,,,639.934;305.6975
我_54_7,54,7,1,1,New Dialogue Entry,,,True,Block,Normal,,,Continue(),[],,,[],,,,,,,530.4305;210.4027
狱魔_54_8,54,8,83,1,,,"(他看了眼信件里,露出满意的笑容,随手将一个正在工作的人员丢入虚空中) 他的序列号你用着吧,拥有圣山认证最高的权限,你会避免很多的麻烦",False,Block,Normal,"Variable[""MoneyEnough""]~=false","GiveItems(""10029"");\nSetQuestState(""与沃克谈论身份验证”,”success”);\nCheckMoneyEnough(5000);",,[],,,[],,,,,,,416.1578;328.2067
狱魔_54_9,54,9,83,1,,,钱不够,False,Block,Normal,"Variable[""MoneyEnough""]~=true ",,,[],,,[],,,,,,,219.5508;366.4193
我_55_0,55,0,1,52,START,,,False,Block,Normal,,,None(),[],,,[],,,,,,,263;31
海底核心终端_55_1,55,1,52,1,,,堕落的海盗之魂阻止你前往戈林,False,Block,Normal,,,,[],,,[],,,,,,,277;103
我_55_2,55,2,1,52,,,对战,False,Block,Normal,,OpenPackSelection();,,[],,,[],,,,,,,296;188
我_56_0,56,0,1,30,START,,,False,Block,Normal,,,None(),[],,,[],,,,,,,266;25
莱德尼列车_56_1,56,1,30,1,,,戈林海盗阻挡了你们的路线,False,Block,Normal,,,,[],,,[],,,,,,,293;104
我_56_2,56,2,1,30,,,战斗,False,Block,Normal,,OpenPackSelection();,,[],,,[],,,,,,,317;204
我_57_0,57,0,1,30,START,,,False,Block,Normal,,,None(),[],,,[],,,,,,,204;40
莱德尼列车_57_1,57,1,30,1,,,戈林人阻挡了你前进的方向,False,Block,Normal,,,,[],,,[],,,,,,,276;137
我_57_2,57,2,1,30,,,战斗,False,Block,Normal,,OpenPackSelection();,,[],,,[],,,,,,,360;248
我_58_0,58,0,1,44,START,,,False,Block,Normal,,,None(),[],,,[],,,,,,,34.20554;20.51219
武装代理人员_58_1,58,1,44,1,,,武装力量的工作人员正处理着地上的货物并没有注意到你,False,Block,Normal,,,,[],,,[],,,,,,,245.0602;172.0287
我_58_2,58,2,1,44,,,你们是不是丢了什么东西(提交物品),False,Block,Normal,"CurrentQuestState(""不见天日"")==""active""",,,[],,,[],,,,,,,58.6525;222.3655
我_58_3,58,3,1,44,,,有人在吗？,False,Block,Normal,,,,[],,,[],,,,,,,488.6648;174.0596
我_58_4,58,4,1,44,,,接下来应该做什么,False,Block,Normal,"CurrentQuestState(""挖掘一块矩石"")==""success""",,,[],,,[],,,,,,,500.246;264.2855
我_58_6,58,6,1,44,,,离开,False,Block,Normal,,,,[],,,[],,,,,,,717.9473;713.9994
武装代理人员_58_7,58,7,44,1,,,"矮小的工作人员从望向你的货物,眼睛瞬间瞪大了，并急忙接过并检查完整性",False,Block,Normal,,,,[],,,[],,,,,,,25.0768;289.5285
武装代理人员_58_8,58,8,44,1,,,你这可是帮了大忙了，作为交换条件你需要什么,False,Block,Normal,,,,[],,,[],,,,,,,180.0652;363.1652
我_58_9,58,9,1,44,,,如何前往帕罗尔,False,Block,Normal,,,,[],,,[],,,,,,,48.0161;475.7787
我_58_10,58,10,1,44,,,有什么事情可以做,False,Block,Normal,,,,[],,,[],,,,,,,579.5945;428.1769
我_58_12,58,12,1,44,,,交易,False,Block,Normal,,OpenShop();,,[],,,[],,,,,,,726.1043;369.2835
武装代理人员_58_13,58,13,44,1,,,帕罗尔在圣山的西部可以通过码头区乘船前往，但目前正处于选举期，相信以你目前的身份和价格无法前往,False,Block,Normal,,,,[],,,[],,,,,,,223.4022;584.4012
武装代理人员_58_14,58,14,44,1,,,"作为回报，你可以加入我们武装力量,拥有无尽的挖掘权利",False,Block,Normal,,,,[],,,[],,,,,,,690.0859;518.7836
我_58_15,58,15,1,44,,,加入,False,Block,Normal,,,,[],,,[],,,,,,,96.669;688.8162
我_58_16,58,16,1,44,,,再考虑一下,False,Block,Normal,,,,[],,,[],,,,,,,389.2078;667.7585
武装代理人员_58_17,58,17,44,1,,,"选择武装力量,让武装力量成为圣山最大的矿业组织,首先这是挖掘工具,前往达安洞穴,那里会有人知道你如何挖掘",False,Block,Normal,,"SetQuestState(""不见天日"",""success"");\nSetQuestState(""武装力量矿工"",""active"");\nAddExp(500);\nGiveMoney(3000);\nGiveItems(10026);\nChangeDungeon(""达安矿洞"");",,[],,,[],,,,,,,125.4626;781.3032
武装代理人员_58_19,58,19,44,1,,,无人应答,False,Block,Normal,,,,[],,,[],,,,,,,684.9702;188.222
武装代理人员_58_20,58,20,44,1,,,"做得好,我们需要前往戈林岛取回戈林核心以确保我们能赢得这届的选举,当所属行会控制了当地的行政,可以对价格具有监管权,我已经在地图上标记位置.\n""解锁地点""",False,Block,Normal,,,,[],,,[],,,,,,,730.3616;266.2771
我_58_21,58,21,1,44,,,前往戈林岛,False,Block,Normal,,"SetQuestState(""帮助武装力量获得戈林核心"",""active"");\nUnlockLoc(""戈林岛"");",,[],,,[],,,,,,,973.6615;245.5356
武装代理人员_58_23,58,23,44,1,,,"有了戈林皇冠在选举时可以获得巨大的优势,武装力量会占领整个挖掘行业,你是要去帕洛尔吧,目前去可不是什么好的选择,但是我们有方法将你带到帕洛尔.但是你需要在中转站等待一段时间,那边会有人和你接头.",False,Block,Normal,"Variable[""GoreRing""]~=false","SetQuestState(""黑市交易行"",""active"");\nSetQuestState(""帮助武装力量获得戈林核心"",""success"");\nSetItemAmount(10035,1);\nAddExp(1000);\nGiveMoney(3000);\n",,[],,,[],,,,,,,744.689;87.58913
我_58_24,58,24,1,44,,,前往黑市洞穴,False,Block,Normal,,"ChangeDungeon(""秘密交易海洞"");\nUnlockLoc(""秘密交易海洞"");",,[],,,[],,,,,,,987.5128;33.57116
武装代理人员_58_25,58,25,44,1,New Dialogue Entry,,,True,Block,Normal,,CheckHasPack();,Continue(),[],,,[],,,,,,,1133.854;93.32729
武装代理人员_58_26,58,26,44,1,New Dialogue Entry,,,False,Block,Normal,"Variable[""HasPack""]~=false","ChangeDungeon(""秘密交易海洞"");\nVariable[""HasPack""]=false",,[],,,[],,,,,,,1175.318;164.0591
武装代理人员_58_27,58,27,44,1,,,确认是否有卡组,False,Block,Normal,"Variable[""HasPack""]~=false",,,[],,,[],,,,,,,1328.976;107.9615
我_58_28,58,28,1,44,,,交出戈林皇冠,False,Block,Normal,"Variable[""GoreRing""]~=false",,,[],,,[],,,,,,,481.6456;90.32141
武装代理人员_58_29,58,29,44,1,New Dialogue Entry,,,True,Block,Normal,,,Continue(),[],,,[],,,,,,,146.1219;85.14629
